nodeName	altName	nodeAttr.nodesPresent...
yjiJ_b4332_14	yjiJ_b4332_14	turquoise
yjiK_b4333_15	yjiK_b4333_15	yellow
yjiL_b4334_14	yjiL_b4334_14	turquoise
yjiM_b4335_14	yjiM_b4335_14	turquoise
yjiN_b4336_15	yjiN_b4336_15	turquoise
yjiP_b4339_41	yjiP_b4339_41	turquoise
yjiR_b4340_14	yjiR_b4340_14	floralwhite
yjiS_b4341_15	yjiS_b4341_15	red
yjiT_b4342_14	yjiT_b4342_14	skyblue3
yjiV_b4486_44	yjiV_b4486_44	skyblue3
yjiX_b4353_14	yjiX_b4353_14	orangered3
yjiY_b4354_14	yjiY_b4354_14	orangered3
yjjA_b4360_14	yjjA_b4360_14	turquoise
yjjB_b4363_28	yjjB_b4363_28	turquoise
yjjG_b4374_15	yjjG_b4374_15	turquoise
yjjI_b4380_13	yjjI_b4380_13	greenyellow
yjjJ_b4385_15	yjjJ_b4385_15	lightgreen
yjjK_b4391_15	yjjK_b4391_15	turquoise
yjjL_b4356_14	yjjL_b4356_14	blue
yjjM_b4357_21	yjjM_b4357_21	saddlebrown
yjjN_b4358_15	yjjN_b4358_15	red
yjjP_b4364_15	yjjP_b4364_15	turquoise
yjjQ_b4365_14	yjjQ_b4365_14	midnightblue
yjjU_b4377_15	yjjU_b4377_15	royalblue
yjjV_b4378_30	yjjV_b4378_30	royalblue
yjjW_b4379_14	yjjW_b4379_14	greenyellow
yjjX_b4394_14	yjjX_b4394_14	turquoise
yjjZ_b4567_12	yjjZ_b4567_12	brown
yjtD_b4403_15	yjtD_b4403_15	lightgreen
ykfA_b0253_15	ykfA_b0253_15	black
ykfB_b0250_14	ykfB_b0250_14	purple
ykfC_b0258_14	ykfC_b0258_14	turquoise
ykfF_b0249_15	ykfF_b0249_15	red
ykfG_b0247_15	ykfG_b0247_15	black
ykfH_b4504_14	ykfH_b4504_14	red
ykfI_b0245_14	ykfI_b0245_14	black
ykfJ_b0235_13	ykfJ_b0235_13	turquoise
ykfK_b4628_7	ykfK_b4628_7	turquoise
ykfM_b4586_11	ykfM_b4586_11	turquoise
ykfN_b4626_2	ykfN_b4626_2	yellow
ykgA_b0300_14	ykgA_b0300_14	yellow
ykgB_b0301_15	ykgB_b0301_15	tan
ykgC_b0304_14	ykgC_b0304_14	turquoise
ykgD_b0305_15	ykgD_b0305_15	tan
ykgE_b0306_15	ykgE_b0306_15	greenyellow
ykgF_b0307_14	ykgF_b0307_14	greenyellow
ykgG_b0308_15	ykgG_b0308_15	greenyellow
ykgH_b0310_14	ykgH_b0310_14	tan
ykgI_b0303_15	ykgI_b0303_15	midnightblue
ykgJ_b0288_14	ykgJ_b0288_14	grey
ykgL_b0295_15	ykgL_b0295_15	turquoise
ykgM_b0296_15	ykgM_b0296_15	grey
ykgO_b4506_12	ykgO_b4506_12	turquoise
ykgQ_b4631_4	ykgQ_b4631_4	turquoise
ykiA_b0392_15	ykiA_b0392_15	magenta
ylaC_b0458_14	ylaC_b0458_14	turquoise
ylbA_b0515_14	ylbA_b0515_14	green
ylbE_b4572_30	ylbE_b4572_30	black
ylbF_b0520_15	ylbF_b0520_15	blue
ylbG_b0502_15	ylbG_b0502_15	green
ylbH_b0499_14	ylbH_b0499_14	magenta
ylbI_b4632_2	ylbI_b4632_2	black
ylcG_b4509_9	ylcG_b4509_9	turquoise
ylcH_b4588_8	ylcH_b4588_8	grey60
ylcI_b4589_2	ylcI_b4589_2	black
yliE_b0833_15	yliE_b0833_15	magenta
yliF_b0834_15	yliF_b0834_15	magenta
yliG_b0835_15	yliG_b0835_15	black
yliI_b0837_15	yliI_b0837_15	turquoise
yliJ_b0838_14	yliJ_b0838_14	green
yliL_b0816_15	yliL_b0816_15	blue
ymbA_b0952_15	ymbA_b0952_15	brown4
ymcE_b0991_15	ymcE_b0991_15	lightyellow
ymdA_b1044_15	ymdA_b1044_15	purple
ymdB_b1045_14	ymdB_b1045_14	brown
ymdC_b1046_15	ymdC_b1046_15	brown
ymdE_b1028_17	ymdE_b1028_17	blue
ymdF_b4518_9	ymdF_b4518_9	brown
ymfA_b1122_15	ymfA_b1122_15	blue
ymfD_b1137_15	ymfD_b1137_15	plum2
ymfE_b1138_15	ymfE_b1138_15	plum2
ymfI_b1143_14	ymfI_b1143_14	green
ymfJ_b1144_15	ymfJ_b1144_15	lightcyan
ymfK_b1145_15	ymfK_b1145_15	yellow
ymfL_b1147_15	ymfL_b1147_15	lightcyan
ymfM_b1148_15	ymfM_b1148_15	lightcyan
ymfN_b1149_15	ymfN_b1149_15	lightcyan
ymfO_b1151_14	ymfO_b1151_14	lightcyan
ymfP_b1152_14	ymfP_b1152_14	plum2
ymfQ_b1153_15	ymfQ_b1153_15	plum2
ymfR_b1150_15	ymfR_b1150_15	lightcyan
ymfS_b1155_15	ymfS_b1155_15	plum2
ymfT_b1146_7	ymfT_b1146_7	lightcyan
ymgA_b1165_15	ymgA_b1165_15	brown
ymgC_b1167_15	ymgC_b1167_15	brown
ymgD_b1171_15	ymgD_b1171_15	magenta
ymgE_b1195_15	ymgE_b1195_15	brown
ymgF_b4520_3	ymgF_b4520_3	blue
ymgG_b1172_14	ymgG_b1172_14	pink
ymgI_b4593_7	ymgI_b4593_7	turquoise
ymgJ_b4594_3	ymgJ_b4594_3	tan
ymjA_b1295_15	ymjA_b1295_15	turquoise
ymjC_b4525_11	ymjC_b4525_11	turquoise
ynaA_b1368_11	ynaA_b1368_11	magenta
ynaI_b1330_15	ynaI_b1330_15	magenta
ynaJ_b1332_15	ynaJ_b1332_15	blue
ynaK_b1365_12	ynaK_b1365_12	tan
ynbA_b1408_15	ynbA_b1408_15	magenta
ynbB_b1409_15	ynbB_b1409_15	magenta
ynbC_b1410_15	ynbC_b1410_15	blue
ynbD_b1411_15	ynbD_b1411_15	blue
ynbE_b1382_15	ynbE_b1382_15	yellow
yncA_b1448_14	yncA_b1448_14	green
yncB_b1449_15	yncB_b1449_15	brown
yncD_b1451_14	yncD_b1451_14	pink
yncE_b1452_15	yncE_b1452_15	darkred
yncG_b1454_15	yncG_b1454_15	brown
yncH_b1455_15	yncH_b1455_15	turquoise
yncI_b1459_36	yncI_b1459_36	lightcyan
yncJ_b1436_14	yncJ_b1436_14	blue
yncK_b4578_14	yncK_b4578_14	blue
yncL_b4598_3	yncL_b4598_3	brown
yncN_b4532_2	yncN_b4532_2	salmon
yneE_b1520_14	yneE_b1520_14	skyblue3
yneF_b1522_15	yneF_b1522_15	blue
yneG_b1523_15	yneG_b1523_15	pink
yneH_b1524_15	yneH_b1524_15	pink
yneJ_b1526_15	yneJ_b1526_15	blue
yneK_b1527_15	yneK_b1527_15	blue
yneL_b1506_16	yneL_b1506_16	tan
yneM_b4599_3	yneM_b4599_3	salmon
yneN_b1500_14	yneN_b1500_14	blue
ynfA_b1582_15	ynfA_b1582_15	magenta
ynfB_b1583_15	ynfB_b1583_15	turquoise
ynfC_b1585_15	ynfC_b1585_15	cyan
ynfD_b1586_14	ynfD_b1586_14	brown
ynfE_b1587_15	ynfE_b1587_15	steelblue
ynfF_b1588_15	ynfF_b1588_15	steelblue
ynfG_b1589_15	ynfG_b1589_15	steelblue
ynfH_b1590_15	ynfH_b1590_15	steelblue
ynfK_b1593_15	ynfK_b1593_15	steelblue
ynfL_b1595_15	ynfL_b1595_15	turquoise
ynfM_b1596_15	ynfM_b1596_15	blue
ynfN_b1551_12	ynfN_b1551_12	tan
ynfO_b4533_11	ynfO_b4533_11	tan
ynhF_b4602_4	ynhF_b4602_4	turquoise
ynhG_b1678_14	ynhG_b1678_14	brown
yniA_b1725_15	yniA_b1725_15	brown
yniB_b1726_15	yniB_b1726_15	salmon
yniC_b1727_15	yniC_b1727_15	pink
yniD_b4535_7	yniD_b4535_7	turquoise
ynjA_b1753_15	ynjA_b1753_15	lightsteelblue
ynjB_b1754_14	ynjB_b1754_14	lightsteelblue
ynjC_b1755_15	ynjC_b1755_15	blue
ynjD_b1756_15	ynjD_b1756_15	blue
ynjE_b1757_15	ynjE_b1757_15	lightsteelblue
ynjF_b1758_14	ynjF_b1758_14	blue
ynjH_b1760_14	ynjH_b1760_14	purple
ynjI_b1762_14	ynjI_b1762_14	magenta
yoaA_b1808_14	yoaA_b1808_14	pink
yoaB_b1809_14	yoaB_b1809_14	turquoise
yoaC_b1810_15	yoaC_b1810_15	brown
yoaD_b1815_15	yoaD_b1815_15	turquoise
yoaE_b1816_14	yoaE_b1816_14	blue
yoaF_b1793_15	yoaF_b1793_15	black
yoaG_b1796_14	yoaG_b1796_14	indianred4
yoaH_b1811_15	yoaH_b1811_15	magenta
yoaI_b1788_9	yoaI_b1788_9	turquoise
yobA_b1841_14	yobA_b1841_14	turquoise
yobB_b1843_15	yobB_b1843_15	blue
yobD_b1820_15	yobD_b1820_15	coral1
yobF_b1824_15	yobF_b1824_15	turquoise
yobH_b4536_9	yobH_b4536_9	turquoise
yodA_b1973_15	yodA_b1973_15	grey
yodB_b1974_15	yodB_b1974_15	turquoise
yodC_b1957_14	yodC_b1957_14	brown
yodD_b1953_15	yodD_b1953_15	brown
yoeA_b4582_12	yoeA_b4582_12	turquoise
yoeB_b4539_9	yoeB_b4539_9	salmon
yoeF_b4538_6	yoeF_b4538_6	blue
yoeG_b4640_14	yoeG_b4640_14	magenta
yohC_b2135_14	yohC_b2135_14	brown
yohD_b2136_15	yohD_b2136_15	brown
yohF_b2137_14	yohF_b2137_14	brown
yohJ_b2141_15	yohJ_b2141_15	white
yohK_b2142_15	yohK_b2142_15	white
yohN_b2107_11	yohN_b2107_11	turquoise
yojI_b2211_15	yojI_b2211_15	lightcyan1
yojO_b4604_6	yojO_b4604_6	turquoise
ypaB_b4605_4	ypaB_b4605_4	turquoise
ypdA_b2380_15	ypdA_b2380_15	darkgreen
ypdB_b2381_15	ypdB_b2381_15	darkgreen
ypdC_b2382_15	ypdC_b2382_15	turquoise
ypdE_b2384_14	ypdE_b2384_14	black
ypdF_b2385_15	ypdF_b2385_15	black
ypdI_b2376_15	ypdI_b2376_15	tan
ypeA_b2434_14	ypeA_b2434_14	red
ypeB_b4546_15	ypeB_b4546_15	pink
ypeC_b2390_9	ypeC_b2390_9	turquoise
ypfG_b2466_14	ypfG_b2466_14	turquoise
ypfH_b2473_15	ypfH_b2473_15	turquoise
ypfI_b2474_15	ypfI_b2474_15	turquoise
ypfJ_b2475_15	ypfJ_b2475_15	yellow
ypfM_b4606_1	ypfM_b4606_1	purple
ypfN_b4547_11	ypfN_b4547_11	turquoise
yphA_b2543_14	yphA_b2543_14	brown
yphB_b2544_15	yphB_b2544_15	black
yphC_b2545_15	yphC_b2545_15	black
yphD_b2546_15	yphD_b2546_15	blue
yphE_b2547_14	yphE_b2547_14	red
yphF_b2548_14	yphF_b2548_14	tan
yphG_b2549_15	yphG_b2549_15	blue
yphH_b2550_15	yphH_b2550_15	turquoise
ypjA_b2647_15	ypjA_b2647_15	black
ypjC_b2650_44	ypjC_b2650_44	turquoise
ypjD_b2611_15	ypjD_b2611_15	turquoise
ypjF_b2646_15	ypjF_b2646_15	lightgreen
ypjI_b4644_7	ypjI_b4644_7	black
ypjJ_b4548_14	ypjJ_b4548_14	red
yqaA_b2689_14	yqaA_b2689_14	turquoise
yqaB_b2690_14	yqaB_b2690_14	turquoise
yqaE_b2666_14	yqaE_b2666_14	brown
yqcA_b2790_14	yqcA_b2790_14	turquoise
yqcC_b2792_14	yqcC_b2792_14	turquoise
yqcE_b2775_15	yqcE_b2775_15	red
yqeA_b2874_15	yqeA_b2874_15	skyblue
yqeB_b2875_15	yqeB_b2875_15	skyblue
yqeC_b2876_20	yqeC_b2876_20	turquoise
yqeF_b2844_14	yqeF_b2844_14	darkorange2
yqeG_b2845_15	yqeG_b2845_15	paleturquoise
yqeH_b2846_15	yqeH_b2846_15	yellow
yqeI_b2847_14	yqeI_b2847_14	yellow
yqeJ_b2848_15	yqeJ_b2848_15	yellow
yqeK_b2849_14	yqeK_b2849_14	yellow
yqfA_b2899_14	yqfA_b2899_14	brown
yqfB_b2900_15	yqfB_b2900_15	turquoise
yqfE_b2915_24	yqfE_b2915_24	black
yqgA_b2966_15	yqgA_b2966_15	greenyellow
yqgB_b2939_15	yqgB_b2939_15	turquoise
yqgC_b2940_15	yqgC_b2940_15	red
yqgD_b2941_14	yqgD_b2941_14	yellow
yqgE_b2948_15	yqgE_b2948_15	turquoise
yqgF_b2949_15	yqgF_b2949_15	turquoise
yqhA_b3002_14	yqhA_b3002_14	turquoise
yqhC_b3010_14	yqhC_b3010_14	turquoise
yqhD_b3011_15	yqhD_b3011_15	turquoise
yqhG_b3013_14	yqhG_b3013_14	yellow
yqhH_b3014_15	yqhH_b3014_15	turquoise
yqiA_b3031_14	yqiA_b3031_14	turquoise
yqiB_b3033_14	yqiB_b3033_14	turquoise
yqiC_b3042_13	yqiC_b3042_13	turquoise
yqiG_b3046_1	yqiG_b3046_1	turquoise
yqiH_b3047_15	yqiH_b3047_15	yellow
yqiI_b3048_15	yqiI_b3048_15	midnightblue
yqiJ_b3050_15	yqiJ_b3050_15	yellow
yqiK_b3051_15	yqiK_b3051_15	yellow
yqjA_b3095_15	yqjA_b3095_15	turquoise
yqjB_b3096_15	yqjB_b3096_15	turquoise
yqjC_b3097_15	yqjC_b3097_15	brown
yqjD_b3098_15	yqjD_b3098_15	brown
yqjE_b3099_14	yqjE_b3099_14	brown
yqjF_b3101_13	yqjF_b3101_13	purple
yqjG_b3102_15	yqjG_b3102_15	brown
yqjH_b3070_14	yqjH_b3070_14	darkred
yqjI_b3071_15	yqjI_b3071_15	turquoise
yqjK_b3100_15	yqjK_b3100_15	brown
yraH_b3142_15	yraH_b3142_15	tan
yraI_b3143_15	yraI_b3143_15	red
yraJ_b3144_15	yraJ_b3144_15	red
yraK_b3145_15	yraK_b3145_15	red
yraL_b3146_15	yraL_b3146_15	turquoise
yraM_b3147_14	yraM_b3147_14	grey60
yraN_b3148_14	yraN_b3148_14	grey60
yraP_b3150_15	yraP_b3150_15	turquoise
yraQ_b3151_15	yraQ_b3151_15	brown
yraR_b3152_15	yraR_b3152_15	turquoise
yrbA_b3190_14	yrbA_b3190_14	turquoise
yrbB_b3191_14	yrbB_b3191_14	turquoise
yrbC_b3192_14	yrbC_b3192_14	turquoise
yrbD_b3193_14	yrbD_b3193_14	turquoise
yrbE_b3194_14	yrbE_b3194_14	turquoise
yrbF_b3195_14	yrbF_b3195_14	turquoise
yrbG_b3196_15	yrbG_b3196_15	turquoise
yrbK_b3199_14	yrbK_b3199_14	darkolivegreen
yrbL_b3207_15	yrbL_b3207_15	ivory
yrdA_b3279_15	yrdA_b3279_15	blue
yrdB_b3280_14	yrdB_b3280_14	lightcoral
yrdD_b3283_22	yrdD_b3283_22	lightcoral
yrfF_b3398_15	yrfF_b3398_15	turquoise
yrfG_b3399_15	yrfG_b3399_15	turquoise
yrhA_b3443_14	yrhA_b3443_14	yellow
yrhB_b3446_15	yrhB_b3446_15	midnightblue
yrhC_b4552_5	yrhC_b4552_5	yellow
ysaA_b3573_14	ysaA_b3573_14	greenyellow
ysaB_b4553_11	ysaB_b4553_11	yellow
ysaC_b4648_5	ysaC_b4648_5	yellow
ysaD_b4649_10	ysaD_b4649_10	yellow
ysgA_b3830_10	ysgA_b3830_10	brown
ytcA_b4622_10	ytcA_b4622_10	yellow
ytfA_b4205_18	ytfA_b4205_18	midnightblue
ytfB_b4206_14	ytfB_b4206_14	darkgreen
ytfE_b4209_15	ytfE_b4209_15	darkred
ytfF_b4210_14	ytfF_b4210_14	yellow
ytfG_b4211_14	ytfG_b4211_14	red
ytfH_b4212_14	ytfH_b4212_14	turquoise
ytfI_b4215_27	ytfI_b4215_27	yellow
ytfJ_b4216_14	ytfJ_b4216_14	darkturquoise
ytfK_b4217_14	ytfK_b4217_14	brown
ytfL_b4218_15	ytfL_b4218_15	green
ytfM_b4220_14	ytfM_b4220_14	turquoise
ytfN_b4221_15	ytfN_b4221_15	turquoise
ytfP_b4222_15	ytfP_b4222_15	turquoise
ytfQ_b4227_15	ytfQ_b4227_15	brown
ytfR_b4485_27	ytfR_b4485_27	turquoise
ytfT_b4230_14	ytfT_b4230_14	turquoise
ythA_b4655_9	ythA_b4655_9	midnightblue
ytjA_b4568_6	ytjA_b4568_6	brown
ytjB_b4387_15	ytjB_b4387_15	turquoise
ytjC_b4395_15	ytjC_b4395_15	turquoise
yzgL_b3427_14	yzgL_b3427_14	darkslateblue
zapA_b2910_15	zapA_b2910_15	brown
zipA_b2412_14	zipA_b2412_14	turquoise
zitB_b0752_14	zitB_b0752_14	turquoise
zntA_b3469_15	zntA_b3469_15	green
zntR_b3292_15	zntR_b3292_15	grey
znuA_b1857_14	znuA_b1857_14	turquoise
znuB_b1859_15	znuB_b1859_15	turquoise
znuC_b1858_15	znuC_b1858_15	blue
zraP_b4002_14	zraP_b4002_14	turquoise
zraR_b4004_15	zraR_b4004_15	brown
zraS_b4003_14	zraS_b4003_14	green
zupT_b3040_15	zupT_b3040_15	brown
zur_b4046_15	zur_b4046_15	turquoise
zwf_b1852_14	zwf_b1852_14	turquoise
